from,to,pais_origen,pais_destino
https://es.wikipedia.org/wiki/Fernando_Caycedo_Sanz_de_Santamar%C3%ADa,https://es.wikipedia.org/wiki/Luis_Caycedo_y_Fl%C3%B3rez,ecuador,colombia
https://es.wikipedia.org/wiki/Fernando_Luj%C3%A1n,https://es.wikipedia.org/wiki/Alejandro_Ciangherotti,mexico,argentina
https://es.wikipedia.org/wiki/Fernando_Mar%C3%ADa_Campero_Barrag%C3%A1n,https://es.wikipedia.org/wiki/Juan_Jos%C3%A9_Feliciano_Fern%C3%A1ndez_Campero,bolivia,argentina
https://es.wikipedia.org/wiki/Fernando_Mar%C3%ADa_Campero_Barrag%C3%A1n,https://es.wikipedia.org/wiki/Julio_Campero_y_Araoz,bolivia,argentina
https://es.wikipedia.org/wiki/Fernando_Tola_Mendoza,https://es.wikipedia.org/wiki/Carmen_Dragonetti,peru,argentina
https://es.wikipedia.org/wiki/Fernando_Vergara_Caicedo,https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Fernando_de_Szyszlo,https://es.wikipedia.org/wiki/Blanca_Varela,argentina,peru
https://es.wikipedia.org/wiki/Fernando_de_Szyszlo,https://es.wikipedia.org/wiki/Blanca_Varela,uruguay,peru
https://es.wikipedia.org/wiki/Florencio_Varela_%28escritor%29,https://es.wikipedia.org/wiki/Luis_Vicente_Varela,peru,argentina
https://es.wikipedia.org/wiki/Florencio_Varela_%28escritor%29,https://es.wikipedia.org/wiki/Luis_Vicente_Varela,uruguay,argentina
https://es.wikipedia.org/wiki/Francisco_Antonio_Pinto,https://es.wikipedia.org/wiki/Luisa_Garmendia_Alurralde,chile,argentina
https://es.wikipedia.org/wiki/Francisco_Gonz%C3%A1lez_de_Coss%C3%ADo_Mart%C3%ADnez,https://es.wikipedia.org/wiki/Francisco_Gonz%C3%A1lez_de_Coss%C3%ADo_(nacido_en_1972,mexico,chile
https://es.wikipedia.org/wiki/Francisco_Gonz%C3%A1lez_de_Coss%C3%ADo_Mart%C3%ADnez,https://es.wikipedia.org/wiki/Francisco_Gonz%C3%A1lez_de_Coss%C3%ADo_(nacido_en_1972,peru,chile
https://es.wikipedia.org/wiki/Francisco_Gonz%C3%A1lez_de_Coss%C3%ADo_Mart%C3%ADnez,https://es.wikipedia.org/wiki/Francisco_Gonz%C3%A1lez_de_Coss%C3%ADo_y_Rivera,peru,mexico
https://es.wikipedia.org/wiki/Francisco_Gonz%C3%A1lez_de_Coss%C3%ADo_y_Rivera,https://es.wikipedia.org/wiki/Francisco_Gonz%C3%A1lez_de_Coss%C3%ADo_Mart%C3%ADnez,peru,mexico
https://es.wikipedia.org/wiki/Francisco_Herm%C3%B3genes_Ramos_Mej%C3%ADa,https://es.wikipedia.org/wiki/Mat%C3%ADas_Ramos_Mej%C3%ADa,bolivia,argentina
https://es.wikipedia.org/wiki/Francisco_Javier_de_Vergara_Azc%C3%A1rate_Vela_Pati%C3%B1o_y_Sandoval,https://es.wikipedia.org/wiki/Crist%C3%B3bal_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Javier_de_Vergara_Azc%C3%A1rate_Vela_Pati%C3%B1o_y_Sandoval,https://es.wikipedia.org/wiki/Felipe_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Javier_de_Vergara_Azc%C3%A1rate_Vela_Pati%C3%B1o_y_Sandoval,https://es.wikipedia.org/wiki/Francisco_Xavier_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Javier_de_Vergara_Azc%C3%A1rate_Vela_Pati%C3%B1o_y_Sandoval,https://es.wikipedia.org/wiki/Jos%C3%A9_Sebasti%C3%A1n_de_Vergara_Azc%C3%A1rate_y_G%C3%B3mez_de_Sandoval,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Jos%C3%A9_Eguiguren_Escudero,https://es.wikipedia.org/wiki/Ignacio_Escudero_y_Valdivieso,ecuador,peru
https://es.wikipedia.org/wiki/Francisco_Jos%C3%A9_Eguiguren_Escudero,https://es.wikipedia.org/wiki/Luis_Antonio_Eguiguren_Escudero,ecuador,peru
https://es.wikipedia.org/wiki/Francisco_Jos%C3%A9_Eguiguren_Escudero,https://es.wikipedia.org/wiki/Vicente_Eguiguren_Riofr%C3%ADo,ecuador,peru
https://es.wikipedia.org/wiki/Francisco_Jos%C3%A9_Lloreda,https://es.wikipedia.org/wiki/Rodrigo_Lloreda_Caicedo,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Jos%C3%A9_Quijano_Mosquera,https://es.wikipedia.org/wiki/Manuel_Quijano_Ord%C3%B3%C3%B1ez,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Jos%C3%A9_Quijano_Mosquera,https://es.wikipedia.org/wiki/Manuel_Quijano_Ord%C3%B3%C3%B1ez_de_Lara,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Sanz_de_Santamar%C3%ADa,https://es.wikipedia.org/wiki/Jos%C3%A9_Sanz_de_Santamar%C3%ADa,chile,colombia
https://es.wikipedia.org/wiki/Francisco_Sanz_de_Santamar%C3%ADa,https://es.wikipedia.org/wiki/Manuela_Sanz_de_Santamar%C3%ADa,colombia,chile
https://es.wikipedia.org/wiki/Francisco_Sanz_de_Santamar%C3%ADa,https://es.wikipedia.org/wiki/Nicol%C3%A1s_Sanz_de_Santamar%C3%ADa,colombia,chile
https://es.wikipedia.org/wiki/Francisco_Solano_L%C3%B3pez,https://es.wikipedia.org/wiki/Carlos_Antonio_L%C3%B3pez,argentina,paraguay
https://es.wikipedia.org/wiki/Francisco_Solano_L%C3%B3pez,https://es.wikipedia.org/wiki/Elisa_Alicia_Lynch,paraguay,argentina
https://es.wikipedia.org/wiki/Francisco_Solano_L%C3%B3pez,https://es.wikipedia.org/wiki/Enrique_Solano_L%C3%B3pez,paraguay,argentina
https://es.wikipedia.org/wiki/Francisco_Solano_L%C3%B3pez,https://es.wikipedia.org/wiki/Juan_Francisco_L%C3%B3pez,argentina,paraguay
https://es.wikipedia.org/wiki/Francisco_Solano_L%C3%B3pez,https://es.wikipedia.org/wiki/Juana_Pabla_Carrillo,argentina,paraguay
https://es.wikipedia.org/wiki/Francisco_Solano_L%C3%B3pez,https://es.wikipedia.org/wiki/Juana_Pesoa,argentina,paraguay
https://es.wikipedia.org/wiki/Francisco_Solano_L%C3%B3pez,https://es.wikipedia.org/wiki/Saturnina_Burgos,argentina,paraguay
https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Crist%C3%B3bal_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Felipe_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Fernando_Vergara_Caicedo,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Francisco_Xavier_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Jos%C3%A9_Sebasti%C3%A1n_de_Vergara_Azc%C3%A1rate_y_G%C3%B3mez_de_Sandoval,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate_y_Vela_Pati%C3%B1o,https://es.wikipedia.org/wiki/Crist%C3%B3bal_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate_y_Vela_Pati%C3%B1o,https://es.wikipedia.org/wiki/Felipe_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate_y_Vela_Pati%C3%B1o,https://es.wikipedia.org/wiki/Francisco_Xavier_Vergara,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate_y_Vela_Pati%C3%B1o,https://es.wikipedia.org/wiki/Francisco_Xavier_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate_y_Vela_Pati%C3%B1o,https://es.wikipedia.org/wiki/Jos%C3%A9_Sebasti%C3%A1n_de_Vergara_Azc%C3%A1rate_y_G%C3%B3mez_de_Sandoval,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Xavier_Vergara,https://es.wikipedia.org/wiki/Antonia_Vergara_y_Sanz_de_Santamar%C3%ADa,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Xavier_Vergara,https://es.wikipedia.org/wiki/Estanislao_Vergara_y_Sanz_de_Santamar%C3%ADa,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Xavier_Vergara,https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate_y_Vela_Pati%C3%B1o,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Xavier_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Antonia_Vergara_y_Sanz_de_Santamar%C3%ADa,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Xavier_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Estanislao_Vergara_y_Sanz_de_Santamar%C3%ADa,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Xavier_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate_y_Vela_Pati%C3%B1o,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Xavier_de_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Antonia_Vergara_y_Sanz_de_Santamar%C3%ADa,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Xavier_de_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Estanislao_Vergara_y_Sanz_de_Santamar%C3%ADa,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Xavier_de_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Francisco_Javier_de_Vergara_Azc%C3%A1rate_Vela_Pati%C3%B1o_y_Sandoval,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Xavier_de_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Xavier_de_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Francisco_Vergara_Azc%C3%A1rate_y_Vela_Pati%C3%B1o,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_Xavier_de_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Francisco_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_de_Paula_Andrade_Troconis,https://es.wikipedia.org/wiki/Josefa_Andrade_Berti,venezuela,colombia
https://es.wikipedia.org/wiki/Francisco_de_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Crist%C3%B3bal_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_de_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Felipe_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_de_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Francisco_Xavier_de_Vergara_Azc%C3%A1rate,ecuador,colombia
https://es.wikipedia.org/wiki/Francisco_de_Vergara_Azc%C3%A1rate,https://es.wikipedia.org/wiki/Jos%C3%A9_Sebasti%C3%A1n_de_Vergara_Azc%C3%A1rate_y_G%C3%B3mez_de_Sandoval,ecuador,colombia
https://es.wikipedia.org/wiki/Frank_P%C3%A9rez-Garland,https://es.wikipedia.org/wiki/Melania_Urbina,argentina,peru
https://es.wikipedia.org/wiki/Frank_P%C3%A9rez-Garland,https://es.wikipedia.org/wiki/Vanessa_Saba,argentina,peru
https://es.wikipedia.org/wiki/Gabriela_Velasco,https://es.wikipedia.org/wiki/Bigote_Arrocet,chile,argentina
https://es.wikipedia.org/wiki/Ger%C3%B3nimo_Podest%C3%A1,https://es.wikipedia.org/wiki/Arturo_Podest%C3%A1,uruguay,argentina
https://es.wikipedia.org/wiki/Ger%C3%B3nimo_Podest%C3%A1,https://es.wikipedia.org/wiki/Blanca_Podest%C3%A1,uruguay,argentina
https://es.wikipedia.org/wiki/Ger%C3%B3nimo_Podest%C3%A1,https://es.wikipedia.org/wiki/Mar%C3%ADa_Podest%C3%A1,uruguay,argentina
https://es.wikipedia.org/wiki/Ger%C3%B3nimo_Podest%C3%A1,https://es.wikipedia.org/wiki/Pedro_Podest%C3%A1,uruguay,argentina
https://es.wikipedia.org/wiki/Gerard_Piqu%C3%A9,https://es.wikipedia.org/wiki/Shakira,argentina,colombia
https://es.wikipedia.org/wiki/Gianella_Neyra,https://es.wikipedia.org/wiki/Segundo_Cernadas,peru,argentina
https://es.wikipedia.org/wiki/Giselle_Collao,https://es.wikipedia.org/wiki/Andr%C3%A9s_Wiese,argentina,peru
https://es.wikipedia.org/wiki/Gloria_Zea,https://es.wikipedia.org/wiki/Fernando_Botero_Zea,colombia,mexico
https://es.wikipedia.org/wiki/Gonzalo_Romero_%C3%81lvarez,https://es.wikipedia.org/wiki/Ana_Mar%C3%ADa_Romero,argentina,bolivia
https://es.wikipedia.org/wiki/Gonzalo_de_la_Puente_y_Lavalle,https://es.wikipedia.org/wiki/Susana_de_la_Puente_Wiese,argentina,peru
https://es.wikipedia.org/wiki/Graciela_Fehrman_Mart%C3%ADnez,https://es.wikipedia.org/wiki/Juan_Esteban_Montero,peru,chile
https://es.wikipedia.org/wiki/Gregorio_Miguel_Valenzuela_Fajardo,https://es.wikipedia.org/wiki/Ignacio_Valenzuela_Fajardo_y_Olmos,ecuador,colombia
https://es.wikipedia.org/wiki/Guillermo_O%27Donnell,https://es.wikipedia.org/wiki/Mar%C3%ADa_O%27Donnell,colombia,argentina
https://es.wikipedia.org/wiki/Guillermo_Wiese_de_Osma,https://es.wikipedia.org/wiki/Augusto_Wiese_Eslava,argentina,peru
https://es.wikipedia.org/wiki/Guillermo_Wiese_de_Osma,https://es.wikipedia.org/wiki/Ver%C3%B3nica_Wiese,argentina,peru
https://es.wikipedia.org/wiki/H%C3%A9ctor_Guti%C3%A9rrez_Ruiz,https://es.wikipedia.org/wiki/Matilde_Rodr%C3%ADguez_Larreta,argentina,uruguay
https://es.wikipedia.org/wiki/Harold_Eder,https://es.wikipedia.org/wiki/Henry_Eder,ecuador,colombia
https://es.wikipedia.org/wiki/Harold_Eder,https://es.wikipedia.org/wiki/Henry_James_Eder_Caicedo,ecuador,colombia
https://es.wikipedia.org/wiki/Hebe_Podest%C3%A1,https://es.wikipedia.org/wiki/Esther_Boggini,uruguay,argentina
https://es.wikipedia.org/wiki/Hebe_Podest%C3%A1,https://es.wikipedia.org/wiki/Juan_Vicente_Podest%C3%A1,uruguay,argentina
https://es.wikipedia.org/wiki/Henry_Eder,https://es.wikipedia.org/wiki/Alejandro_%C3%89der,ecuador,colombia
https://es.wikipedia.org/wiki/Henry_Eder,https://es.wikipedia.org/wiki/Harold_Eder,ecuador,colombia
https://es.wikipedia.org/wiki/Henry_James_Eder_Caicedo,https://es.wikipedia.org/wiki/Alejandro_%C3%89der,ecuador,colombia
https://es.wikipedia.org/wiki/Henry_James_Eder_Caicedo,https://es.wikipedia.org/wiki/Harold_Eder,ecuador,colombia
https://es.wikipedia.org/wiki/Hern%C3%A1n_Cort%C3%A9s,https://es.wikipedia.org/wiki/Catalina_Su%C3%A1rez_Marcayda,mexico,chile
https://es.wikipedia.org/wiki/Hern%C3%A1n_Cort%C3%A9s,https://es.wikipedia.org/wiki/Isabel_Moctezuma_Tecuichpo_Ixcaxochitzin,mexico,chile
https://es.wikipedia.org/wiki/Hern%C3%A1n_Cort%C3%A9s,https://es.wikipedia.org/wiki/La_Malinche,mexico,chile
https://es.wikipedia.org/wiki/Hern%C3%A1n_Cort%C3%A9s,https://es.wikipedia.org/wiki/Leonor_Cort%C3%A9s_Moctezuma,mexico,chile
https://es.wikipedia.org/wiki/Hern%C3%A1n_Cort%C3%A9s,https://es.wikipedia.org/wiki/Mart%C3%ADn_Cort%C3%A9s_(el_mestizo,mexico,chile
https://es.wikipedia.org/wiki/Hern%C3%A1n_Cort%C3%A9s,https://es.wikipedia.org/wiki/Mart%C3%ADn_Cort%C3%A9s_Z%C3%BA%C3%B1iga,mexico,chile
https://es.wikipedia.org/wiki/Hernando_Holgu%C3%ADn_y_Caro,https://es.wikipedia.org/wiki/Carlos_Holgu%C3%ADn_Mallarino,venezuela,colombia
https://es.wikipedia.org/wiki/Hernando_Holgu%C3%ADn_y_Caro,https://es.wikipedia.org/wiki/Margarita_Caro_Tobar,venezuela,colombia
https://es.wikipedia.org/wiki/Hernando_de_Lavalle,https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_de_Lavalle,argentina,peru
https://es.wikipedia.org/wiki/Hernando_de_Lavalle_y_Garc%C3%ADa,https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_de_Lavalle_y_Pardo,argentina,peru
https://es.wikipedia.org/wiki/Huayna_C%C3%A1pac,https://es.wikipedia.org/wiki/Hu%C3%A1scar,chile,peru
https://es.wikipedia.org/wiki/Humberto_Zurita,https://es.wikipedia.org/wiki/Christian_Bach,mexico,argentina
https://es.wikipedia.org/wiki/Ignacio_Escudero_y_Valdivieso,https://es.wikipedia.org/wiki/Francisco_Jos%C3%A9_Eguiguren_Escudero,ecuador,peru
https://es.wikipedia.org/wiki/Ignacio_Escudero_y_Valdivieso,https://es.wikipedia.org/wiki/V%C3%ADctor_Eguiguren_Escudero,ecuador,peru
https://es.wikipedia.org/wiki/Ignacio_Guti%C3%A9rrez_Vergara,https://es.wikipedia.org/wiki/Antonia_Vergara_y_Sanz_de_Santamar%C3%ADa,ecuador,colombia
https://es.wikipedia.org/wiki/Ignacio_Guti%C3%A9rrez_Vergara,https://es.wikipedia.org/wiki/Jos%C3%A9_Gregorio_Guti%C3%A9rrez_Moreno,ecuador,colombia
https://es.wikipedia.org/wiki/Ignacio_Jos%C3%A9_de_Lizarzaburu,https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_de_Lizarzaburu,colombia,ecuador
https://es.wikipedia.org/wiki/Ignacio_Jos%C3%A9_de_Lizarzaburu,https://es.wikipedia.org/wiki/Pedro_Ignacio_Lizarzaburu,colombia,ecuador
https://es.wikipedia.org/wiki/Ignacio_Sanz_de_Santamar%C3%ADa_y_G%C3%B3mez_de_Salazar,https://es.wikipedia.org/wiki/Nicol%C3%A1s_Sanz_de_Santamar%C3%ADa,colombia,chile
https://es.wikipedia.org/wiki/Ignacio_Valenzuela_Fajardo_y_Olmos,https://es.wikipedia.org/wiki/Gregorio_Miguel_Valenzuela_Fajardo,ecuador,colombia
https://es.wikipedia.org/wiki/Ignacio_Vargas,https://es.wikipedia.org/wiki/Dolores_Vargas_Par%C3%ADs,venezuela,colombia
https://es.wikipedia.org/wiki/Ignacio_Warnes,https://es.wikipedia.org/wiki/Ana_Jacoba_Garc%C3%ADa_de_Z%C3%BA%C3%B1iga,uruguay,argentina
https://es.wikipedia.org/wiki/Ignacio_Warnes,https://es.wikipedia.org/wiki/Manuel_Antonio_Jos%C3%A9_Warnes,uruguay,argentina
https://es.wikipedia.org/wiki/Inda_Ledesma,https://es.wikipedia.org/wiki/Osvaldo_Cattone,peru,argentina
https://es.wikipedia.org/wiki/Inti_Briones,https://es.wikipedia.org/wiki/Sybila_Arredondo,peru,chile
https://es.wikipedia.org/wiki/Isabel_Moctezuma_Tecuichpo_Ixcaxochitzin,https://es.wikipedia.org/wiki/Leonor_Cort%C3%A9s_Moctezuma,mexico,chile
https://es.wikipedia.org/wiki/Jaime_Bayly,https://es.wikipedia.org/wiki/Silvia_N%C3%BA%C3%B1ez_del_Arco,chile,peru
https://es.wikipedia.org/wiki/Janick_Maceta,https://es.wikipedia.org/wiki/Andr%C3%A9s_Wiese,argentina,peru
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Prieto,https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Prieto_Warnes,argentina,chile
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Prieto,https://es.wikipedia.org/wiki/Manuela_Warnes_y_Garc%C3%ADa_de_Z%C3%BA%C3%B1iga,argentina,chile
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Prieto_Concha,https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Prieto_Hurtado,argentina,chile
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Prieto_Hurtado,https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Prieto_Concha,argentina,chile
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Prieto_Hurtado,https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Prieto_Concha,uruguay,chile
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Prieto_Hurtado,https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Prieto_Warnes,argentina,chile
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Prieto_Hurtado,https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Prieto_Warnes,uruguay,chile
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Prieto_Warnes,https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Prieto_Hurtado,argentina,chile
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Prieto_Warnes,https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Prieto_Hurtado,uruguay,chile
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Prieto_Warnes,https://es.wikipedia.org/wiki/Jos%C3%A9_Joaqu%C3%ADn_Prieto,uruguay,chile
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Prieto_Warnes,https://es.wikipedia.org/wiki/Jos%C3%A9_Joaqu%C3%ADn_Prieto_Vial,argentina,chile
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Prieto_Warnes,https://es.wikipedia.org/wiki/Jos%C3%A9_Joaqu%C3%ADn_Prieto_Vial,uruguay,chile
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Prieto_Warnes,https://es.wikipedia.org/wiki/Manuela_Warnes,argentina,chile
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Prieto_Warnes,https://es.wikipedia.org/wiki/Manuela_Warnes,uruguay,chile
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Samuel_de_Anchorena,https://es.wikipedia.org/wiki/Tom%C3%A1s_Joaqu%C3%ADn_de_Anchorena,uruguay,argentina
https://es.wikipedia.org/wiki/Joaqu%C3%ADn_de_Cayzedo_y_Cuero,https://es.wikipedia.org/wiki/Manuel_de_Caycedo_Tenorio,ecuador,colombia
https://es.wikipedia.org/wiki/Jonathan_Freudman,https://es.wikipedia.org/wiki/Carolina_Mestrovic,chile,argentina
https://es.wikipedia.org/wiki/Jorge_Astaburuaga_Vergara,https://es.wikipedia.org/wiki/Francisco_Astaburuaga_Cienfuegos,chile,argentina
https://es.wikipedia.org/wiki/Jorge_Batlle,https://es.wikipedia.org/wiki/Luis_Batlle_Berres,argentina,uruguay
https://es.wikipedia.org/wiki/Jorge_Batlle,https://es.wikipedia.org/wiki/Matilde_Ib%C3%A1%C3%B1ez,uruguay,argentina
https://es.wikipedia.org/wiki/Jorge_Batlle,https://es.wikipedia.org/wiki/Mercedes_Menafra,argentina,uruguay
https://es.wikipedia.org/wiki/Jorge_Batlle_Ib%C3%A1%C3%B1ez,https://es.wikipedia.org/wiki/Matilde_Ib%C3%A1%C3%B1ez,uruguay,argentina
https://es.wikipedia.org/wiki/Jorge_C%C3%A1rdenas_Nannetti,https://es.wikipedia.org/wiki/Juan_C%C3%A1rdenas_Arroyo,mexico,colombia
https://es.wikipedia.org/wiki/Jorge_Checa_Eguiguren,https://es.wikipedia.org/wiki/Miguel_Checa_y_Checa,ecuador,peru
https://es.wikipedia.org/wiki/Jorge_Leyva_Dur%C3%A1n,https://es.wikipedia.org/wiki/Jorge_Leyva_Urdaneta,venezuela,colombia
https://es.wikipedia.org/wiki/Jorge_Leyva_Urdaneta,https://es.wikipedia.org/wiki/%C3%81lvaro_Leyva,venezuela,colombia
https://es.wikipedia.org/wiki/Jorge_Leyva_Urdaneta,https://es.wikipedia.org/wiki/%C3%81lvaro_Leyva_Dur%C3%A1n,venezuela,colombia
https://es.wikipedia.org/wiki/Jorge_Leyva_Urdaneta,https://es.wikipedia.org/wiki/Jorge_Leyva_Dur%C3%A1n,venezuela,colombia
https://es.wikipedia.org/wiki/Jorge_Leyva_Urdaneta,https://es.wikipedia.org/wiki/Lisandro_Leyva_Mazuera,venezuela,colombia
https://es.wikipedia.org/wiki/Jorge_Piqueras,https://es.wikipedia.org/wiki/Manuel_Piqueras_Cotol%C3%AD,argentina,peru
https://es.wikipedia.org/wiki/Jorge_Piqueras,https://es.wikipedia.org/wiki/Manuel_Piqueras_Luna,argentina,peru
https://es.wikipedia.org/wiki/Jorge_Rafael_Videla,https://es.wikipedia.org/wiki/Alicia_Raquel_Hartridge,chile,argentina
https://es.wikipedia.org/wiki/Jorge_Teillier,https://es.wikipedia.org/wiki/Sybila_Arredondo,peru,chile
https://es.wikipedia.org/wiki/Jorge_de_Tezanos_Pinto,https://es.wikipedia.org/wiki/Manuel_de_Tezanos_Pinto_(pol%C3%ADtico,chile,argentina
https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_de_Lavalle,https://es.wikipedia.org/wiki/Hernando_de_Lavalle,argentina,peru
https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_de_Lavalle,https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_de_Lavalle_y_Pardo,argentina,peru
https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_de_Lavalle,https://es.wikipedia.org/wiki/Juan_Bautista_de_Lavalle,argentina,peru
https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_de_Lavalle_y_Cort%C3%A9s,https://es.wikipedia.org/wiki/Juan_Bautista_de_Lavalle,argentina,peru
https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_de_Lavalle_y_Garc%C3%ADa,https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_de_Lavalle_y_Pardo,argentina,peru
https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_de_Lavalle_y_Pardo,https://es.wikipedia.org/wiki/Hernando_de_Lavalle_y_Garc%C3%ADa,argentina,peru
https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_de_Lavalle_y_Pardo,https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_de_Lavalle,argentina,peru
https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_de_Lavalle_y_Pardo,https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_de_Lavalle_y_Garc%C3%ADa,argentina,peru
https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_de_Lavalle_y_Pardo,https://es.wikipedia.org/wiki/Juan_Bautista_de_Lavalle_y_Garc%C3%ADa,argentina,peru
https://es.wikipedia.org/wiki/Jos%C3%A9_Antonio_de_Lizarzaburu,https://es.wikipedia.org/wiki/Magdalena_D%C3%A1valos_y_Maldonado,colombia,ecuador
