familia_a,familia_b,prob_vinculo,tiene_vinculo
errázuriz,vicuña,0.26976248039776557,FALSE
echaurren,errázuriz,0.2332252103885112,TRUE
arboleda,caicedo,0.22023066844652178,TRUE
arboleda,borja,0.2024736250216499,FALSE
echaurren,vicuña,0.19981350562695788,FALSE
errázuriz,pinto_chile,0.17409422694088517,FALSE
errázuriz,montt,0.1713810605686439,FALSE
errázuriz,matte,0.17077373143055144,FALSE
borja,caicedo,0.16873762004444373,FALSE
arboleda,ospina,0.1672780394869907,FALSE
matte,vicuña,0.16283031409037468,TRUE
errázuriz,velasco_chile,0.16179934998224685,FALSE
pinto_chile,vicuña,0.16105859080210133,FALSE
montt,vicuña,0.15989880333020057,FALSE
velasco_chile,vicuña,0.15352019355518587,FALSE
concha_chile,errázuriz,0.15058870831076165,FALSE
cruz_chile,errázuriz,0.146425339231245,FALSE
caicedo,ospina,0.1453363865751933,FALSE
edwards,errázuriz,0.13539167887548598,FALSE
concha_chile,vicuña,0.12705383893900193,FALSE
arboleda,borrero,0.12639363836346656,FALSE
borja,ospina,0.1261628681176767,FALSE
echaurren,pinto_chile,0.12471522176791178,FALSE
cruz_chile,vicuña,0.12344658123186548,FALSE
echaurren,montt,0.12265731391969908,FALSE
echaurren,matte,0.12219718592283005,FALSE
bulnes,errázuriz,0.11937515963033594,FALSE
balmaceda,errázuriz,0.1165928596870092,FALSE
echaurren,velasco_chile,0.11542024556236481,FALSE
allende,errázuriz,0.11534309953611241,FALSE
errázuriz,valdés_chile,0.11409159309296395,FALSE
edwards,vicuña,0.11391337009071226,FALSE
borrero,caicedo,0.11373540033427273,FALSE
arboleda,lópez,0.11348081988557693,FALSE
valdés_chile,vicuña,0.10894263104180998,FALSE
carvajal_y_vargas,errázuriz,0.10737770011377766,FALSE
errázuriz,pizarro,0.10398685879294689,FALSE
pizarro,vicuña,0.10349658053768797,FALSE
aylwin,errázuriz,0.10280849769824603,FALSE
bulnes,vicuña,0.10014339212712255,FALSE
matte,pinto_chile,0.09989658482014432,FALSE
arboleda,galán,0.09916970295681071,FALSE
matte,montt,0.09820225878412953,FALSE
montt,pinto_chile,0.09796551306430533,FALSE
caicedo,lópez,0.09776719891871448,FALSE
balmaceda,vicuña,0.09775957103490546,FALSE
errázuriz,vial,0.09740857310390501,FALSE
allende,vicuña,0.0966895898237252,FALSE
portales,vicuña,0.09479806239156152,FALSE
vial,vicuña,0.09469810081883473,FALSE
borja,borrero,0.09419076382831161,FALSE
errázuriz,portales,0.09391835588535412,FALSE
álvarez_del_casal,arboleda,0.09376981334235102,FALSE
concha_chile,echaurren,0.09302064316788773,FALSE
matte,velasco_chile,0.0922563681367213,FALSE
pinto_chile,velasco_chile,0.0911689200684227,FALSE
montt,velasco_chile,0.09045814462548607,FALSE
cruz_chile,echaurren,0.09027971149970015,FALSE
garcía-mansilla,podestá,0.09002975002567518,FALSE
carvajal_y_vargas,vicuña,0.08988149066048054,FALSE
di_girolamo,errázuriz,0.08909289830301759,FALSE
freire,vicuña,0.0871555067523452,FALSE
aylwin,vicuña,0.0859850802066686,TRUE
garcía-huidobro,vicuña,0.08594729219719487,FALSE
caicedo,galán,0.08524717925039473,FALSE
errázuriz,garcía-huidobro,0.08514199367399185,FALSE
balcarce,garcía-mansilla,0.08472545806970154,FALSE
borja,lópez,0.08425062051250103,FALSE
borrero,ospina,0.08364205120669736,FALSE
garcía-mansilla,onassis,0.08245872511661564,FALSE
kast,vicuña,0.08156870141160999,FALSE
echaurren,edwards,0.08149779093280925,FALSE
errázuriz,freire,0.08077864975676131,FALSE
lópez,ospina,0.08028629442460408,FALSE
errázuriz,warnes,0.08023547161607197,FALSE
echaurren,valdés_chile,0.08008119369647446,FALSE
arboleda,caro,0.07936927964247725,TRUE
subercaseaux,vicuña,0.07902856517734563,FALSE
pinochet,vicuña,0.07888557623892882,FALSE
arboleda,lleras,0.07761904922637804,FALSE
álvarez_del_casal,caicedo,0.07751653850844155,FALSE
arboleda,parís,0.07715858238529798,FALSE
concha_chile,pinto_chile,0.07668113077302095,FALSE
bello,errázuriz,0.07650613861314393,FALSE
errázuriz,subercaseaux,0.0757014208676373,TRUE
concha_chile,montt,0.07534759640876659,FALSE
errázuriz,kast,0.07520507408101307,FALSE
concha_chile,matte,0.07504976121690143,FALSE
errázuriz,pinochet,0.07484217662614255,FALSE
cruz_chile,pinto_chile,0.07438217185983838,TRUE
di_girolamo,vicuña,0.07432794198702768,FALSE
mackenna,vicuña,0.07334755321473074,FALSE
borja,galán,0.0733208617755397,FALSE
cruz_chile,montt,0.07308545322177805,FALSE
cruz_chile,matte,0.07279585589477533,FALSE
echaurren,pizarro,0.07274132453642847,FALSE
bulnes,echaurren,0.07271807682573463,FALSE
galán,ospina,0.07222822858227247,FALSE
arboleda,calderón_colombia,0.07104034798383047,FALSE
balmaceda,echaurren,0.07093562719060281,FALSE
errázuriz,mackenna,0.0709221530961665,TRUE
concha_chile,velasco_chile,0.07067704348233801,FALSE
álvarez_del_casal,borja,0.07023006018280731,FALSE
allende,echaurren,0.07013641241644246,FALSE
vicuña,warnes,0.06879881526825993,FALSE
cruz_chile,velasco_chile,0.06854472844685766,FALSE
edwards,pinto_chile,0.06834255938968697,FALSE
caicedo,caro,0.06801666803211948,FALSE
echaurren,vial,0.0679896684652716,FALSE
edwards,montt,0.06714349284922153,FALSE
edwards,matte,0.06687574151093117,FALSE
caicedo,lleras,0.0664986995881698,FALSE
caicedo,parís,0.06609947550057604,FALSE
echaurren,portales,0.0654770831217835,FALSE
carvajal_y_vargas,echaurren,0.06506330613955551,FALSE
arboleda,samper,0.06494566173581712,FALSE
arboleda,errázuriz,0.06447098267967144,FALSE
bello,vicuña,0.06368130011898347,TRUE
matte,valdés_chile,0.0635004438425747,FALSE
edwards,velasco_chile,0.06294686578603619,FALSE
echenique,errázuriz,0.06274273556209743,FALSE
pinto_chile,valdés_chile,0.06272852585305158,FALSE
montt,valdés_chile,0.06222429783693158,FALSE
aylwin,echaurren,0.062169284803298724,FALSE
morandé,vicuña,0.06133732537233558,FALSE
claro_chile,errázuriz,0.06122775101716295,FALSE
arboleda,gnecco,0.060907093252583366,FALSE
caicedo,calderón_colombia,0.06080038987311996,FALSE
valdés_chile,velasco_chile,0.06004939048610919,FALSE
bulnes,pinto_chile,0.05971002575908728,TRUE
acevedo_colombia,arboleda,0.05960815184396336,FALSE
arboleda,o'donnell,0.059540000617842696,FALSE
echaurren,garcía-huidobro,0.059184861868105655,FALSE
arboleda,cano,0.0588279197393418,FALSE
bulnes,montt,0.058652881498568,FALSE
bulnes,matte,0.05841686831502083,FALSE
borja,caro,0.05834718795095567,FALSE
balmaceda,pinto_chile,0.05822640519432372,FALSE
chadwick,errázuriz,0.05795066314820388,FALSE
arboleda,restrepo,0.057857223731716936,FALSE
matte,pizarro,0.05758515776566283,FALSE
allende,pinto_chile,0.05756151053913643,FALSE
caro,ospina,0.05746385665465803,FALSE
balmaceda,montt,0.05719393018550088,FALSE
borja,lleras,0.05703181340351019,FALSE
balmaceda,matte,0.05696343242252278,FALSE
pizarro,velasco_chile,0.05689146313962999,FALSE
pinto_chile,pizarro,0.05688077915621576,FALSE
borja,parís,0.05668597243512823,FALSE
allende,montt,0.05654011767284909,FALSE
montt,pizarro,0.05642072723991847,FALSE
álvarez_del_casal,ospina,0.056396553719824535,FALSE
allende,matte,0.05631209746552476,FALSE
bachelet,errázuriz,0.05618545671693572,FALSE
echaurren,freire,0.056070236290742426,FALSE
garcía-mansilla,paz,0.05599605818900694,FALSE
arboleda,urdaneta,0.055884280680514084,FALSE
echaurren,warnes,0.05568313985885681,FALSE
sanfuentes,vicuña,0.055628913685552034,FALSE
belaúnde,lavalle,0.05557496659704166,FALSE
caicedo,samper,0.055531693438421514,FALSE
parra_chile,vicuña,0.05545158214212605,FALSE
errázuriz,morandé,0.0553595038650482,FALSE
caicedo,errázuriz,0.05512176370069091,FALSE
lleras,ospina,0.055076931668629536,TRUE
balcarce,podestá,0.05507096844489499,FALSE
borrero,lópez,0.054966985608960385,FALSE
bulnes,velasco_chile,0.05495567454395749,FALSE
garcía-mansilla,san_martín,0.054825920650331844,FALSE
matte,vial,0.053766136166378375,FALSE
balmaceda,velasco_chile,0.05358345391573897,FALSE
di_girolamo,echaurren,0.05355172219450271,FALSE
arboleda,vicuña,0.053546637022608076,FALSE
carvajal_y_vargas,pinto_chile,0.05334579051363535,FALSE
pinto_chile,vial,0.053105839251807715,FALSE
allende,velasco_chile,0.052968595765764695,TRUE
montt,vial,0.05267461381867116,FALSE
echaurren,subercaseaux,0.052457394025925544,FALSE
carvajal_y_vargas,montt,0.05239504413755563,FALSE
arboleda,valencia,0.05225976516203615,FALSE
carvajal_y_vargas,matte,0.052182815967548125,FALSE
echaurren,kast,0.052104858608792964,FALSE
borja,calderón_colombia,0.052099451330700514,FALSE
echenique,vicuña,0.05209492730536412,FALSE
caicedo,gnecco,0.0520459376692551,FALSE
errázuriz,parra_chile,0.052026570878396516,FALSE
errázuriz,sanfuentes,0.05193744594312809,FALSE
portales,velasco_chile,0.05188325096619785,TRUE
arboleda,laserna,0.05184838566522759,FALSE
echaurren,pinochet,0.05184718050505291,FALSE
matte,portales,0.051750001109573694,FALSE
onassis,podestá,0.05173973309701879,FALSE
freire,pinto_chile,0.05166498229145452,FALSE
concha_chile,cruz_chile,0.05154902042276929,FALSE
arboleda,quintero,0.05140914306998591,FALSE
pinto_chile,portales,0.051113126692085994,FALSE
ospina,parís,0.051102377363013214,FALSE
aylwin,pinto_chile,0.05094456535999513,FALSE
garcía-huidobro,pinto_chile,0.050921318743297424,TRUE
caicedo,o'donnell,0.05086696518812317,FALSE
claro_chile,vicuña,0.05082310304543745,TRUE
arboleda,vergara-azcárate,0.0508042554843143,FALSE
freire,montt,0.050742586138942905,FALSE
montt,portales,0.05069721596866278,FALSE
freire,matte,0.050536694351882135,FALSE
arboleda,leyva,0.05040059319265328,FALSE
velasco_chile,vial,0.05031715469105484,FALSE
balcarce,onassis,0.050277360343229015,FALSE
caicedo,cano,0.05025306865575866,FALSE
arboleda,camacho,0.05017711272985582,FALSE
calderón_colombia,ospina,0.050057287761794605,FALSE
aylwin,montt,0.050034352510418906,FALSE
garcía-huidobro,montt,0.05001149934792596,FALSE
aylwin,matte,0.049831183578397886,FALSE
garcía-huidobro,matte,0.04980841834767071,FALSE
arboleda,gómez,0.04973126797052179,FALSE
caicedo,restrepo,0.04941643386933742,FALSE
concha_chile,edwards,0.0491737689480616,TRUE
garcía-mansilla,guevara,0.04914217016927284,FALSE
carvajal_y_vargas,velasco_chile,0.04907173918634034,FALSE
echaurren,mackenna,0.04906769184511794,FALSE
acevedo_colombia,caicedo,0.04895629376613557,FALSE
concha_chile,valdés_chile,0.04828948973197491,FALSE
kast,pinto_chile,0.04823296890040931,FALSE
chadwick,vicuña,0.04807438418737901,TRUE
caicedo,urdaneta,0.04771674559027229,FALSE
cruz_chile,edwards,0.047656935454365335,FALSE
borrero,galán,0.047638540930260265,FALSE
borja,samper,0.04754657007692128,FALSE
freire,velasco_chile,0.047518837122454124,FALSE
kast,montt,0.04736878533468824,FALSE
galán,lópez,0.04726434510068992,FALSE
borja,errázuriz,0.0471926404179968,FALSE
kast,matte,0.047175902659454365,FALSE
aylwin,velasco_chile,0.046853377723951845,FALSE
arboleda,rojas,0.0468438180617901,FALSE
garcía-huidobro,velasco_chile,0.04683190584366686,FALSE
cruz_chile,valdés_chile,0.04679859052965884,FALSE
bachelet,vicuña,0.04659513438599309,FALSE
pinochet,pinto_chile,0.0465907647253279,FALSE
garcía-mansilla,otálora,0.046486311548247276,FALSE
amunátegui,errázuriz,0.04588971054046163,FALSE
bello,echaurren,0.045734009088374564,FALSE
caicedo,vicuña,0.0457042114853457,FALSE
lavín,vicuña,0.04558510163756062,FALSE
caicedo,valencia,0.04459693357169122,FALSE
borja,gnecco,0.04453840841411678,FALSE
bulnes,concha_chile,0.04436594975574484,FALSE
kast,velasco_chile,0.04434936461552106,FALSE
caicedo,laserna,0.04424305859069294,FALSE
acevedo_colombia,borja,0.04422574344992194,FALSE
matte,warnes,0.04391284745419434,FALSE
caicedo,quintero,0.043865265062303,FALSE
di_girolamo,pinto_chile,0.043810227931306865,FALSE
concha_chile,pizarro,0.04372499937894094,FALSE
borja,o'donnell,0.04352169264437498,FALSE
pinto_chile,warnes,0.04336801182543396,FALSE
caicedo,vergara-azcárate,0.043345083937085326,TRUE
balmaceda,concha_chile,0.043246050068751436,FALSE
mackenna,pinto_chile,0.043213577635354175,FALSE
gnecco,ospina,0.04320624845582153,FALSE
cano,ospina,0.043180602358140745,FALSE
belaúnde,diez_canseco,0.04307449568392618,FALSE
di_girolamo,montt,0.04302170414069702,FALSE
montt,warnes,0.04301226683049826,FALSE
caicedo,leyva,0.042998003330629427,FALSE
borja,cano,0.04299242833933928,FALSE
tohá,vicuña,0.04292244510635177,FALSE
subercaseaux,velasco_chile,0.04291412103883928,FALSE
edwards,valdés_chile,0.04289489111945199,FALSE
di_girolamo,matte,0.042845726377758575,FALSE
pinochet,velasco_chile,0.04283343609466078,FALSE
ospina,samper,0.042822343691802774,FALSE
caicedo,camacho,0.042805866952014625,FALSE
allende,concha_chile,0.04274445392725245,FALSE
allamand,errázuriz,0.04270905122668228,FALSE
mackenna,montt,0.042435316141347254,FALSE
caicedo,gómez,0.042422593492331205,FALSE
cruz_chile,pizarro,0.042368751377007845,FALSE
borja,restrepo,0.04227129178348459,FALSE
mackenna,matte,0.04226163103896995,FALSE
errázuriz,lavín,0.04210949563931026,FALSE
o'donnell,ospina,0.04180092796575352,FALSE
arboleda,holguín,0.041585546797997655,FALSE
matte,subercaseaux,0.041339109713894914,FALSE
álvarez_del_casal,borrero,0.041269581987761594,FALSE
velasco_chile,warnes,0.04106850014347211,FALSE
bunster,errázuriz,0.040899933154905525,FALSE
matte,pinochet,0.04085265409708837,FALSE
pinto_chile,subercaseaux,0.04082484344099573,FALSE
borja,urdaneta,0.04080681215026576,FALSE
concha_chile,vial,0.04078539651997296,FALSE
montt,subercaseaux,0.04048907693918724,FALSE
garcía-mansilla,vicuña,0.040380921525959276,FALSE
di_girolamo,velasco_chile,0.040267665904030005,FALSE
cruz-coke,errázuriz,0.040091917471888186,FALSE
montt,pinochet,0.04001220654537668,FALSE
caicedo,rojas,0.03994165670315668,FALSE
bulnes,cruz_chile,0.03989980214893492,TRUE
mackenna,velasco_chile,0.039717257666876955,FALSE
carvajal_y_vargas,concha_chile,0.039568351908689785,FALSE
alvear,garcía-mansilla,0.03953186135758978,FALSE
cruz_chile,vial,0.03951656032040375,TRUE
concha_chile,portales,0.03923583283845283,FALSE
fontbona,vicuña,0.03923285868158741,FALSE
borja,vicuña,0.03907375793843387,FALSE
balmaceda,cruz_chile,0.03888805079265257,FALSE
edwards,pizarro,0.03881951789290467,FALSE
pizarro,valdés_chile,0.038688818146042914,FALSE
álvarez_de_arenales,garcía-mansilla,0.038614951965819606,FALSE
diez_canseco,lavalle,0.03853877901491722,FALSE
arboleda,mosquera,0.038532621043763586,TRUE
allende,cruz_chile,0.03843497100894224,FALSE
arboleda,echaurren,0.03833864407814963,FALSE
arboleda,camargo,0.03829821491750625,FALSE
errázuriz,tohá,0.03828145304290995,FALSE
laserna,ospina,0.03817266296627626,FALSE
borja,valencia,0.038120699466015366,FALSE
echaurren,morandé,0.03810394930642764,FALSE
ospina,restrepo,0.03805027723461853,FALSE
bulnes,edwards,0.03803978959273927,FALSE
cruz_chile,portales,0.03801329323542946,FALSE
amunátegui,vicuña,0.03798604388165268,FALSE
frei,vicuña,0.03798604388165268,FALSE
barraquer,caicedo,0.03796747149193355,FALSE
arboleda,lozano,0.03789613105459383,FALSE
cousiño,errázuriz,0.03783191459337571,FALSE
garcía_de_zúñiga,garcía-mansilla,0.037822120764587,FALSE
borja,laserna,0.03781617912270714,FALSE
aylwin,concha_chile,0.037762544760393514,FALSE
borrero,caro,0.03769638503221254,FALSE
borja,quintero,0.03749111228193811,FALSE
arboleda,cabal,0.03747753559557461,FALSE
errázuriz,garcía-mansilla,0.037473322739290174,FALSE
garcía-mansilla,yoma,0.03746651597709858,FALSE
cabal,caicedo,0.03745728540564989,TRUE
caro,lópez,0.03739721720270899,FALSE
bello,pinto_chile,0.037358486711906114,FALSE
bulnes,valdés_chile,0.0373478653612212,FALSE
arboleda,barraquer,0.03723666975338358,FALSE
arboleda,cuervo,0.03723666975338358,FALSE
balmaceda,edwards,0.03707338190858662,FALSE
borja,vergara-azcárate,0.03704359122239615,FALSE
borrero,lleras,0.036828352788815424,FALSE
borja,leyva,0.03674503096492826,FALSE
ospina,urdaneta,0.03672642594654239,FALSE
álvarez_del_casal,lópez,0.03668811371572585,FALSE
bello,montt,0.036681630657688924,FALSE
allende,edwards,0.03664063858516903,FALSE
borrero,parís,0.03660027038579423,FALSE
borja,camacho,0.03657976795286474,FALSE
bello,matte,0.03653059663084891,TRUE
campero,garcía-mansilla,0.036507362137241414,FALSE
gómez,ospina,0.03640991660579809,FALSE
balmaceda,valdés_chile,0.03639837100775847,FALSE
claro_chile,echaurren,0.03635891621750102,FALSE
borja,gómez,0.03625013028145115,FALSE
edwards,vial,0.036197223915780556,FALSE
allende,valdés_chile,0.03597321247624018,FALSE
morandé,pinto_chile,0.03594620282660585,FALSE
lleras,lópez,0.03581214703734573,FALSE
echaurren,parra_chile,0.0357705524462053,FALSE
echaurren,sanfuentes,0.03570822617554413,FALSE
errázuriz,ospina,0.03569514831205974,FALSE
azcuénaga,garcía-mansilla,0.035596111533494755,FALSE
carvajal_y_vargas,cruz_chile,0.035567184978597934,FALSE
caicedo,holguín,0.035429361969811377,FALSE
concha_chile,garcía-huidobro,0.03536990228414896,TRUE
allamand,vicuña,0.03533290849885026,FALSE
acevedo_colombia,ospina,0.035319835346697075,FALSE
portales,valdés_chile,0.03522315672561558,FALSE
ospina,vicuña,0.03516031237966598,FALSE
paz,podestá,0.03511183261329634,FALSE
leyva,ospina,0.03510611849985091,FALSE
lópez,parís,0.03505964195493712,FALSE
gandarillas,vicuña,0.03503422420460718,FALSE
arboleda,nariño,0.035017853883883406,FALSE
bitar,errázuriz,0.03489438403866488,FALSE
edwards,portales,0.03481565205980701,FALSE
camacho,ospina,0.034773368279233885,FALSE
valdés_chile,vial,0.03448573316068792,TRUE
errázuriz,fontbona,0.034454564207557124,FALSE
chadwick,echaurren,0.03436415719690733,FALSE
bello,velasco_chile,0.03431889793651153,FALSE
ospina,valencia,0.03429930067242685,FALSE
arboleda,garcía-mansilla,0.034276163444832315,FALSE
cruz_chile,garcía-huidobro,0.034263524401957186,FALSE
barraquer,borja,0.03426049803234946,FALSE
garcía-mansilla,ortiz_de_rozas,0.03423062860507717,TRUE
errázuriz,frei,0.03420107483282049,FALSE
chávez,toro_venezuela,0.0341557609843626,FALSE
borja,rojas,0.0341173072910627,FALSE
aylwin,cruz_chile,0.03393752930420453,FALSE
arboleda,groot,0.03392016670640531,FALSE
carvajal_y_vargas,edwards,0.03390201452878339,FALSE
bunster,vicuña,0.033825197292642085,FALSE
santa_maría,vicuña,0.033825197292642085,FALSE
bulnes,pizarro,0.03378090506412014,FALSE
balcarce,paz,0.0337623205503601,FALSE
ospina,quintero,0.03373061307658804,FALSE
podestá,san_martín,0.033680104605387555,FALSE
valdivieso,vicuña,0.03364243303784001,FALSE
borrero,calderón_colombia,0.03358105044564605,FALSE
althaus,belaúnde,0.03357244154075767,FALSE
concha_chile,freire,0.0334639701383352,FALSE
ospina,vergara-azcárate,0.033326425830443145,FALSE
bachelet,echaurren,0.033292017373517634,FALSE
carvajal_y_vargas,valdés_chile,0.03328275024954551,FALSE
concha_chile,warnes,0.03322744853542456,FALSE
cruz-coke,vicuña,0.03315211830640784,FALSE
ibáñez,vicuña,0.03315211830640784,FALSE
luksic,vicuña,0.03315211830640784,FALSE
balcarce,san_martín,0.03304053495503131,TRUE
morandé,velasco_chile,0.0330175801376517,TRUE
guevara,podestá,0.03297024387685846,FALSE
bunge,garcía-mansilla,0.032925479398735975,FALSE
balmaceda,pizarro,0.0329189924995387,FALSE
caicedo,mosquera,0.03281290801907177,FALSE
caicedo,echaurren,0.03264674695557749,FALSE
pizarro,vial,0.03262550613160936,FALSE
aguilar,pinal_hidalgo,0.03261246444428578,FALSE
caicedo,camargo,0.03261211650754713,FALSE
errázuriz,zañartu,0.03258956660585006,FALSE
arboleda,olmos,0.032571139412812304,FALSE
echaurren,echenique,0.03256754697834618,FALSE
allende,pizarro,0.03253310341160125,FALSE
calderón_colombia,lópez,0.03248790591332716,FALSE
cruz_chile,freire,0.03241520682120728,FALSE
parra_chile,pinto_chile,0.032412781747668956,FALSE
aylwin,edwards,0.032346096521868276,FALSE
caro,galán,0.03233111268180886,FALSE
schmidt,vicuña,0.03230408204660095,FALSE
caicedo,lozano,0.03226772664383277,FALSE
freire,valdés_chile,0.03221257376755164,FALSE
cruz_chile,warnes,0.03218585098167422,FALSE
barrientos,caicedo,0.0320522860198939,FALSE
chávez,errázuriz,0.031800356274949794,FALSE
aylwin,valdés_chile,0.03175431894883139,FALSE
garcía-huidobro,valdés_chile,0.03173953621773614,FALSE
álvarez_del_casal,galán,0.03171490470883,FALSE
caicedo,cuervo,0.031702982333174486,FALSE
onassis,paz,0.031676832718303335,FALSE
alarco,belaúnde,0.03163151730295612,FALSE
galán,lleras,0.03158257147848393,FALSE
errázuriz,gandarillas,0.031533736546914666,FALSE
bulnes,vial,0.03148782386694179,FALSE
galán,parís,0.03138591818173816,FALSE
pizarro,portales,0.031375821277685054,FALSE
edwards,garcía-huidobro,0.03137102384556129,FALSE
arboleda,barrientos,0.03127402700223119,FALSE
arboleda,char,0.03127402700223119,FALSE
arboleda,pinto_chile,0.03127309112172198,FALSE
cousiño,vicuña,0.03127057164219343,FALSE
concha_chile,subercaseaux,0.03125950728572996,FALSE
arroyo,caicedo,0.031256516991774466,FALSE
concha_chile,kast,0.031044763013948942,FALSE
onassis,san_martín,0.030998201260735877,FALSE
belaúnde,errázuriz,0.03090188973862939,FALSE
concha_chile,pinochet,0.030887841191018065,FALSE
arboleda,sanz_de_santamaría,0.030846634351023652,FALSE
arboleda,montt,0.030702972940302466,FALSE
ospina,rojas,0.030684425147794566,FALSE
balmaceda,vial,0.030682560856989383,FALSE
cortés_de_monroy,errázuriz,0.03064017636728782,FALSE
borrero,samper,0.030594228719905976,FALSE
arboleda,niño,0.030591517501668115,FALSE
arboleda,matte,0.030575774279538483,FALSE
garcía-mansilla,zuviría,0.030494403898820698,FALSE
errázuriz,walker_chile,0.030428902903742828,FALSE
echenique,pinto_chile,0.03040584266388249,FALSE
borrero,errázuriz,0.030362467062291322,FALSE
allende,vial,0.030322066088828998,FALSE
bulnes,portales,0.030280352655394537,FALSE
cruz_chile,subercaseaux,0.03027766774985524,FALSE
errázuriz,valdivieso,0.0302766447002442,FALSE
borja,holguín,0.030242274857465154,FALSE
arboleda,galeano,0.03017292216983107,FALSE
caballero,caicedo,0.03015521593693691,FALSE
carvajal_y_vargas,pizarro,0.03009189819756579,FALSE
otálora,podestá,0.030081643366685253,FALSE
cruz_chile,kast,0.030069459085212694,FALSE
balmaceda,bulnes,0.030061656178676784,FALSE
arboleda,arroyo,0.030040038230006515,FALSE
guevara,onassis,0.03003922001138443,FALSE
kast,valdés_chile,0.03003182848521183,FALSE
arboleda,zea,0.030026967470884142,FALSE
matte,morandé,0.029931761675916303,FALSE
cruz_chile,pinochet,0.029917314912887086,FALSE
matta,vicuña,0.02990163565384765,FALSE
sanfuentes,velasco_chile,0.02986092594808854,FALSE
echenique,montt,0.029851047504529212,FALSE
caicedo,nariño,0.029803694056879614,FALSE
parra_chile,velasco_chile,0.029763147705607673,FALSE
echenique,matte,0.029727270023119444,FALSE
allende,bulnes,0.02970823294284375,FALSE
portales,vial,0.02968621057062321,FALSE
errázuriz,santa_maría,0.029685169571005924,FALSE
edwards,freire,0.029673945418577933,FALSE
claro_chile,pinto_chile,0.029646965784013272,FALSE
althaus,lavalle,0.029556111143825097,FALSE
balcarce,guevara,0.029544658236176913,FALSE
balmaceda,portales,0.029505028535867655,FALSE
edwards,warnes,0.029463394930924865,FALSE
allende,balmaceda,0.029387933081414727,FALSE
montt,morandé,0.029309120473185648,FALSE
balcarce,errázuriz,0.029308742615874107,FALSE
lópez,samper,0.02929872622986356,FALSE
arboleda,caballero,0.02927379921754039,FALSE
arboleda,jaramillo_colombia,0.02927379921754039,FALSE
errázuriz,ibáñez,0.029238921196618094,FALSE
errázuriz,luksic,0.029238921196618094,FALSE
concha_chile,mackenna,0.029197366547123477,TRUE
caicedo,garcía-mansilla,0.029169103084808152,FALSE
allende,portales,0.02915795263026874,FALSE
arboleda,garcés,0.029154503725010193,FALSE
freire,pizarro,0.029121229980024303,FALSE
claro_chile,montt,0.029105601690137622,FALSE
errázuriz,schmidt,0.02906816264588104,FALSE
subercaseaux,valdés_chile,0.029045849181838532,FALSE
garcía-mansilla,puch,0.029038969830153864,FALSE
holguín,ospina,0.029030617144359495,FALSE
pinochet,valdés_chile,0.02899044885312553,FALSE
claro_chile,matte,0.028984822854004246,FALSE
barrientos,borja,0.028905492024517532,FALSE
caicedo,groot,0.02886456355381651,FALSE
echaurren,lavín,0.028857799882765444,FALSE
bitar,vicuña,0.02882724494683327,FALSE
arboleda,ricaurte,0.028792202788145725,FALSE
arboleda,velasco_chile,0.028713858126554,FALSE
arboleda,pardo,0.02870720049197031,FALSE
aylwin,pizarro,0.028705648080968618,FALSE
garcía-huidobro,pizarro,0.028692242554055825,FALSE
borrero,gnecco,0.0286263670563243,FALSE
belaúnde,cisneros,0.02848982963568852,FALSE
concha_chile,di_girolamo,0.028293802010195435,FALSE
cruz_chile,mackenna,0.028278406720982124,FALSE
camargo,ospina,0.028232667832676597,FALSE
arroyo,borja,0.028185574183399963,FALSE
matte,parra_chile,0.02808419913226413,FALSE
calderón_colombia,galán,0.028067461623410707,FALSE
valdés_chile,warnes,0.02806102567433301,FALSE
carvajal_y_vargas,vial,0.02804196283984574,FALSE
matte,sanfuentes,0.028034876101208518,FALSE
chadwick,pinto_chile,0.028009741056268456,FALSE
borja,mosquera,0.027997767719523427,FALSE
gnecco,lópez,0.0279706790905748,FALSE
borrero,o'donnell,0.027962258455394393,FALSE
cano,lópez,0.027953812213721254,FALSE
garcía-mansilla,pueyrredón,0.027938279912348662,FALSE
balcarce,otálora,0.0279168393627446,FALSE
echenique,velasco_chile,0.02791553577533387,FALSE
borja,echaurren,0.027855287764281905,FALSE
alarco,lavalle,0.027840694024471084,FALSE
borja,camargo,0.027825593717625066,FALSE
di_girolamo,edwards,0.027740181654455673,FALSE
vicuña,zañartu,0.027739470075273352,FALSE
edwards,subercaseaux,0.027711994723334046,FALSE
caicedo,olmos,0.027710833618982213,TRUE
mosquera,ospina,0.027699870838445252,FALSE
pinto_chile,sanfuentes,0.027681337967962866,FALSE
lozano,ospina,0.027652765153870475,FALSE
garcía-mansilla,villegas,0.027626763441801528,FALSE
borrero,cano,0.027616748019657276,FALSE
belaúnde,vargas_llosa,0.027614771459427208,FALSE
bulnes,carvajal_y_vargas,0.02761196533189813,FALSE
bello,concha_chile,0.027589698512386636,FALSE
borja,lozano,0.027530311928560265,FALSE
edwards,kast,0.02752092855394171,FALSE
montt,parra_chile,0.02749890149225033,FALSE
chadwick,montt,0.02749742607775753,FALSE
montt,sanfuentes,0.027450577360739623,FALSE
garcía-mansilla,sabattini,0.027447849371877546,FALSE
cruz_chile,di_girolamo,0.02740247830081003,FALSE
chadwick,matte,0.027383132433428416,TRUE
edwards,pinochet,0.027381315301503936,FALSE
belaúnde,miró_quesada,0.027322264824815673,FALSE
arboleda,durán_colombia,0.02731067469799924,FALSE
